FilmID,Tittel,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
1936,Pink Floyd - The Wall (1982),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1937,"Red Violin, The (Le Violon rouge) (1998)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1938,Twice Upon a Yesterday (1998),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1939,"Merry War, A (1997)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,Enemy of the State (1998),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1941,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1942,"Newton Boys, The (1998)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1943,Speed (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1944,Duck Soup (1933),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1945,"Ilsa, She Wolf of the SS (1974)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1946,Benny & Joon (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1947,Hoop Dreams (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1948,Freeway (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1949,"Dark Half, The (1993)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1950,Welcome To Sarajevo (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1951,Shadow of Angels (Schatten der Engel) (1976),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1952,"Toxic Avenger, Part II, The (1989)",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1953,"Saphead, The (1920)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,Monument Ave. (1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1955,Mansfield Park (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1956,Arachnophobia (1990),1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1957,Macao (1952),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,Black and White (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1959,Of Mice and Men (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1960,"Last September, The (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1961,Blood on the Sun (1945),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1962,"Chamber, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1963,"Inspector General, The (1949)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1964,Police Story 4: Project S (Chao ji ji hua) (1993),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,Star Trek: The Motion Picture (1979),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1966,Down Periscope (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,She-Devil (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,Identification of a Woman (Identificazione di una donna) (1982),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1969,Kids of Survival (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1970,Tarzan and the Lost City (1998),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,Lolita (1962),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1972,"Bedroom Window, The (1987)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1973,Demolition Man (1993),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1974,Madame Sousatzka (1988),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1975,Meatballs Part II (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,Ghost Dog: The Way of the Samurai (1999),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1977,Armed and Dangerous (1986),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1978,Bloodsport 2 (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Glory Daze (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1980,Loaded Weapon 1 (1993),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,First Kid (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,Bootmen (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1983,He Walked by Night (1948),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1984,"Flintstones, The (1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Prerokbe Ognja (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1986,Crash (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1987,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1988,Jail Bait (1954),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1989,Jason's Lyric (1994),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1990,Clubland (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"Producers, The (1968)",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1992,One Crazy Summer (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,eXistenZ (1999),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1994,"Prophecy II, The (1998)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,Children of a Lesser God (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,Men Don't Leave (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,Eraser (1996),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,Window to Paris (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"Truth About Cats & Dogs, The (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,"Wolf Man, The (1941)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2001,Night of the Comet (1984),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2002,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2003,"First Wives Club, The (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Before and After (1996),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2005,"Tao of Steve, The (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Corrina, Corrina (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2007,Fallen (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2008,How Green Was My Valley (1941),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,Free Willy (1993),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,12 Angry Men (1957),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,Woman in the Dunes (Suna no onna) (1964),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,"Run Silent, Run Deep (1958)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,Battlefield Earth (2000),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,Palookaville (1996),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,In the Line of Fire (1993),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,"Getaway, The (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Glen or Glenda (1953),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,Let's Get Harry (1986),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Apple, The (Sib) (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,Beat the Devil (1954),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,Tommy (1975),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023,Children of the Corn IV: The Gathering (1996),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,Infinity (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,Roustabout (1964),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026,How to Stuff a Wild Bikini (1965),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,All the Vermeers in New York (1990),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2028,"Professional, The (a.k.a. Leon: The Professional) (1994)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2029,"Grass Harp, The (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2030,Singin' in the Rain (1952),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2031,Star Trek III: The Search for Spock (1984),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2032,Mad Dog Time (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2033,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2034,House (1986),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2035,Slaughterhouse (1987),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2036,Twelve Monkeys (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2037,"Haunting, The (1999)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2038,Agnes of God (1985),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2039,Network (1976),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2040,Deadtime Stories (1987),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2041,Wilde (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2042,Kissing a Fool (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2043,Beavis and Butt-head Do America (1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,"Hideous Sun Demon, The (1959)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2045,Blowup (1966),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2046,Duoluo tianshi (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2047,Dog Day Afternoon (1975),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2048,Losing Isaiah (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2049,Cyrano de Bergerac (1990),1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2050,"Parent Trap, The (1961)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2051,Diamonds (1999),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2052,Barney's Great Adventure (1998),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,Live Flesh (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2054,Inside (1996),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,Get Carter (1971),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2056,Held Up (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,Red Dawn (1984),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2058,Tough and Deadly (1995),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2059,Carrie (1976),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2060,"Good, The Bad and The Ugly, The (1966)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2061,From Here to Eternity (1953),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2062,Bread and Chocolate (Pane e cioccolata) (1973),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2063,Girlfight (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2064,"Best Man, The (Il Testimone dello sposo) (1997)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2065,"Dog of Flanders, A (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2066,Miami Rhapsody (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,Poison (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2068,Bullets Over Broadway (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,But I'm a Cheerleader (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,"Slingshot, The (Kådisbellan ) (1993)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2071,Stand and Deliver (1987),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2072,"Monster, The (Il Mostro) (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,Cujo (1983),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2074,"Trigger Effect, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2075,"Big Hit, The (1998)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,"Object of My Affection, The (1998)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2077,"Limey, The (1999)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2078,Mission to Mars (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2079,Raining Stones (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2080,"Lost Son, The (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2081,"Big Green, The (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,"Fisher King, The (1991)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2083,Flesh and Bone (1993),0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2084,"Wife, The (1995)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2085,Nico Icon (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2086,Lassie (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,"Nightmare on Elm Street 5: The Dream Child, A (1989)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2088,History of the World: Part I (1981),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,"Hand That Rocks the Cradle, The (1992)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2090,I Don't Want to Talk About It (De eso no se habla) (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2091,Chasing Amy (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2092,Ed (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,Hoogste tijd (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2094,Indian Summer (a.k.a. Alive & Kicking) (1996),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2095,Wayne's World (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2097,Multiplicity (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,My Best Friend's Wedding (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2099,Harvey (1950),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,Airheads (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,"War Zone, The (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2102,"Map of the World, A (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2104,Snake Eyes (1998),1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2105,"Castaway Cowboy, The (1974)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2106,Hedd Wyn (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2107,Algiers (1938),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2108,American Movie (1999),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2109,Chariots of Fire (1981),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2110,Godzilla (Gojira) (1984),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2111,Hard Core Logo (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,Haunted Honeymoon (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,"Net, The (1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2114,Vegas Vacation (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,Shaft in Africa (1973),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2116,"Man from Down Under, The (1943)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2117,"Wrong Man, The (1956)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2118,"Black Cauldron, The (1985)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,Squeeze (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2120,"American Tail, An (1986)",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,One Man's Hero (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2122,Breaker Morant (1980),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2123,Village of the Damned (1995),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2124,"Eighth Day, The (Le Huitième jour ) (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2125,"Tingler, The (1959)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2126,Poison Ivy (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2127,Stay Tuned (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,Scream 2 (1997),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2129,"Perez Family, The (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2130,Missing in Action (1984),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2131,Molly (1999),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2132,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2133,Blue Sky (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2134,Six of a Kind (1934),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,Robin Hood: Men in Tights (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,In God's Hands (1998),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2137,Killer (Bulletproof Heart) (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2138,Farmer & Chase (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,Meatballs (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,"Island of Dr. Moreau, The (1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2141,Desperate Measures (1998),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2142,Mallrats (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,Alien Escape (1995),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2144,West Beirut (West Beyrouth) (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2145,Jupiter's Wife (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2146,Rhyme & Reason (1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2147,"Color of Money, The (1986)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2148,End of Days (1999),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2149,Rocky V (1990),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2150,Hands on a Hard Body (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2151,Geronimo: An American Legend (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2152,Major League: Back to the Minors (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,Othello (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2154,Mad Love (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2155,Lured (1947),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2156,Autopsy (Macchie Solari) (1975),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2157,Blackbeard's Ghost (1968),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,Stepmom (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2159,Instinct (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2160,"Pope of Greenwich Village, The (1984)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,Headless Body in Topless Bar (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,For Richer or Poorer (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,Boogie Nights (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2164,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2165,Problem Child (1990),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,I Saw What You Did (1965),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2168,Windows (1980),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2169,Coming Home (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2170,Baton Rouge (1988),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2171,Quest for Camelot (1998),0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2172,All About My Mother (Todo Sobre Mi Madre) (1999),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2173,Frogs for Snakes (1998),0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2174,Manhattan (1979),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2175,Character (Karakter) (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2176,"Concorde: Airport '79, The (1979)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2177,Dick Tracy (1990),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2178,U.S. Marshalls (1998),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2180,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2181,Guys and Dolls (1955),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2182,B. Monkey (1998),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2183,Krippendorf's Tribe (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,Raise the Titanic (1980),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2185,Condo Painting (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2186,Marlene Dietrich: Shadow and Light (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2187,Babymother (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2188,Mutters Courage (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,"Doors, The (1991)",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2190,Not One Less (Yi ge dou bu neng shao) (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2191,City of the Living Dead (Paura nella città dei morti viventi) (1980),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2192,Set It Off (1996),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2193,Return from Witch Mountain (1978),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2194,"Adventures of Rocky and Bullwinkle, The (2000)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,Two Friends (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2196,Police Academy 6: City Under Siege (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,10 Things I Hate About You (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2198,Swiss Family Robinson (1960),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,"Amazing Panda Adventure, The (1995)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,Dead Man Walking (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202,Rebel Without a Cause (1955),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2203,Mixed Nuts (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,Candyman (1992),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2205,"Castle, The (1997)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
