FilmID,Tittel,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Utgivelsesår,FAA
1858,"Wood, The (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,22.742857142857144
1859,Excess Baggage (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997.0,21.3125
1860,Starman (1984),0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1984.0,32.789731051344745
1861,Walking and Talking (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996.0,31.413793103448278
1862,Threesome (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994.0,24.2
1863,Reds (1981),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1981.0,34.63302752293578
1864,Temptress Moon (Feng Yue) (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996.0,18.0
1865,"Ogre, The (Der Unhold) (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,25.0
1866,Three Wishes (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,26.0
1867,Meet the Parents (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,26.08936170212766
1868,Fire on the Mountain (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996.0,29.894868
1869,"Nightmare Before Christmas, The (1993)",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1993.0,25.83303730017762
1870,Zeus and Roxanne (1997),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,30.75
1871,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995.0,30.166666666666668
1872,To Kill a Mockingbird (1962),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1962.0,32.15654520917679
1873,My Best Girl (1927),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1927.0,29.894868
1874,Kika (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,30.0
1875,About Adam (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,25.428571428571427
1876,Screamers (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1995.0,26.804878048780488
1877,"Specials, The (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,25.0
1878,Sophie's Choice (1982),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982.0,34.306666666666665
1879,"Fly, The (1986)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1986.0,29.96951219512195
1880,Darby O'Gill and the Little People (1959),0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1959.0,32.66101694915254
1881,Railroaded! (1947),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947.0,50.0
1882,Young Doctors in Love (1982),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.0,32.6
1883,Life with Mikey (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,24.307692307692307
1884,Tom and Huck (1995),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,19.05
1885,Spanking the Monkey (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994.0,25.448275862068964
1886,Liberty Heights (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,31.109756097560975
1887,Waiting for Guffman (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,27.95072463768116
1888,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997.0,30.904761904761905
1889,Single White Female (1992),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,28.234848484848484
1890,"Golden Child, The (1986)",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.0,25.94736842105263
1891,"Fighting Seabees, The (1944)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1944.0,37.95454545454545
1892,Chasers (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,21.5
1893,Drunks (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,32.333333333333336
1894,"Secret Agent, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,34.0
1896,Kazaam (1996),0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1996.0,30.0
1897,"Other Voices, Other Rooms (1997)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,29.894868
1898,Love and Death on Long Island (1997),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,29.974683544303797
1899,Pete's Dragon (1977),0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1977.0,26.572916666666668
1900,Baby Geniuses (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,22.25
1901,"Theory of Flight, The (1998)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1998.0,30.333333333333332
1902,Grand Hotel (1932),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932.0,33.21568627450981
1903,Carpool (1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,21.5
1904,One True Thing (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,29.607843137254903
1905,Our Town (1940),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1940.0,41.73076923076923
1906,Shaft (1971),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1971.0,29.46315789473684
1907,Nikita (La Femme Nikita) (1990),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,30.2465483234714
1908,Grace of My Heart (1996),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,29.53846153846154
1909,Blood For Dracula (Andy Warhol's Dracula) (1974),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1974.0,40.0
1910,It Conquered the World (1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1956.0,30.3
1911,Booty Call (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997.0,23.38888888888889
1912,Ready to Wear (Pret-A-Porter) (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,30.176470588235293
1913,Gun Shy (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,23.181818181818183
1914,Queens Logic (1991),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1991.0,26.428571428571427
1915,Fear of a Black Hat (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,24.093023255813954
1916,Stardust Memories (1980),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1980.0,32.475
1917,"Shaggy Dog, The (1959)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1959.0,33.018181818181816
1918,Pit and the Pendulum (1961),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1961.0,31.444444444444443
1919,D2: The Mighty Ducks (1994),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,21.54054054054054
1921,Police Academy 5: Assignment: Miami Beach (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988.0,22.5
1922,Parenthood (1989),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1989.0,28.266247379454928
1923,That Thing You Do! (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,26.616
1924,S.F.W. (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994.0,21.5
1925,"Kid, The (1921)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921.0,32.97435897435897
1926,"Sixth Sense, The (1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1999.0,28.092125579001543
1927,Nixon (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,29.397435897435898
1928,Safe (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995.0,30.0
1929,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1987.0,23.941176470588236
1930,War Stories (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995.0,29.894868
1931,Kansas City (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,32.142857142857146
1933,Angus (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,21.844827586206897
1934,Bad Moon (1996),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996.0,18.0
1935,Seven Chances (1925),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1925.0,32.5
1936,Pink Floyd - The Wall (1982),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1982.0,26.2807881773399
1937,"Red Violin, The (Le Violon rouge) (1998)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1998.0,31.23896103896104
1938,Twice Upon a Yesterday (1998),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1998.0,30.2
1939,"Merry War, A (1997)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,37.5
1940,Enemy of the State (1998),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998.0,27.936479128856625
1941,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996.0,30.1875
1942,"Newton Boys, The (1998)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,27.823529411764707
1943,Speed (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1994.0,28.90046838407494
1944,Duck Soup (1933),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1933.0,33.17579908675799
1945,"Ilsa, She Wolf of the SS (1974)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1974.0,32.888888888888886
1946,Benny & Joon (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993.0,28.195454545454545
1947,Hoop Dreams (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994.0,28.942307692307693
1948,Freeway (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,26.05263157894737
1949,"Dark Half, The (1993)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1993.0,22.57894736842105
1950,Welcome To Sarajevo (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997.0,31.795454545454547
1951,Shadow of Angels (Schatten der Engel) (1976),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1976.0,29.894868
1952,"Toxic Avenger, Part II, The (1989)",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1989.0,30.5
1953,"Saphead, The (1920)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1920.0,29.894868
1954,Monument Ave. (1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,30.833333333333332
1955,Mansfield Park (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,31.072916666666668
1956,Arachnophobia (1990),1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1990.0,28.314070351758794
1957,Macao (1952),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952.0,29.894868
1958,Black and White (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,27.04
1959,Of Mice and Men (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992.0,29.054726368159205
1960,"Last September, The (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,44.0
1961,Blood on the Sun (1945),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1945.0,43.666666666666664
1962,"Chamber, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,31.095238095238095
1963,"Inspector General, The (1949)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1949.0,30.12
1964,Police Story 4: Project S (Chao ji ji hua) (1993),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,20.333333333333332
1965,Star Trek: The Motion Picture (1979),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1979.0,31.416058394160583
1966,Down Periscope (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,26.129032258064516
1967,She-Devil (1989),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989.0,24.0
1968,Identification of a Woman (Identificazione di una donna) (1982),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982.0,56.0
1969,Kids of Survival (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993.0,29.894868
1970,Tarzan and the Lost City (1998),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,30.0
1971,Lolita (1962),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1962.0,30.26865671641791
1972,"Bedroom Window, The (1987)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1987.0,33.72
1973,Demolition Man (1993),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993.0,26.026178010471206
1974,Madame Sousatzka (1988),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988.0,36.8
1975,Meatballs Part II (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1984.0,26.0
1976,Ghost Dog: The Way of the Samurai (1999),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,27.34375
1977,Armed and Dangerous (1986),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1986.0,26.375
1978,Bloodsport 2 (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,25.5
1979,Glory Daze (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,24.0
1980,Loaded Weapon 1 (1993),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,23.96969696969697
1981,First Kid (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,23.11111111111111
1982,Bootmen (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2000.0,50.0
1983,He Walked by Night (1948),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1948.0,38.92307692307692
1984,"Flintstones, The (1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,25.346153846153847
1985,Prerokbe Ognja (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995.0,29.894868
1986,Crash (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996.0,28.53846153846154
1987,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1991.0,30.6875
1988,Jail Bait (1954),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1954.0,42.5
1989,Jason's Lyric (1994),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1994.0,28.866666666666667
1990,Clubland (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,29.894868
1991,"Producers, The (1968)",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1968.0,33.061181434599156
1992,One Crazy Summer (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.0,24.735294117647058
1993,eXistenZ (1999),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1999.0,26.691860465116278
1994,"Prophecy II, The (1998)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998.0,22.916666666666668
1995,Children of a Lesser God (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1986.0,31.945544554455445
1996,Men Don't Leave (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990.0,31.47826086956522
1997,Eraser (1996),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996.0,29.973856209150327
1998,Window to Paris (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,27.6
1999,"Truth About Cats & Dogs, The (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996.0,28.128617363344052
2000,"Wolf Man, The (1941)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1941.0,34.13157894736842
2001,Night of the Comet (1984),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1984.0,31.58695652173913
2002,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,29.894868
2003,"First Wives Club, The (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,29.83695652173913
2004,Before and After (1996),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1996.0,34.76923076923077
2005,"Tao of Steve, The (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,28.45945945945946
2006,"Corrina, Corrina (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994.0,30.368932038834952
2007,Fallen (1998),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1998.0,27.44242424242424
2008,How Green Was My Valley (1941),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1941.0,36.392405063291136
2009,Free Willy (1993),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,27.92
2010,12 Angry Men (1957),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1957.0,31.95277207392197
2011,Woman in the Dunes (Suna no onna) (1964),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1964.0,31.634615384615383
2012,"Run Silent, Run Deep (1958)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1958.0,39.42767295597484
2013,Battlefield Earth (2000),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000.0,26.473684210526315
2014,Palookaville (1996),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,26.875
2016,In the Line of Fire (1993),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993.0,28.91774193548387
2017,"Getaway, The (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,31.0
2018,Glen or Glenda (1953),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1953.0,29.210526315789473
2019,Let's Get Harry (1986),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.0,37.0
2020,"Apple, The (Sib) (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,28.875
2021,Beat the Devil (1954),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1954.0,40.578947368421055
2022,Tommy (1975),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1975.0,32.578125
2023,Children of the Corn IV: The Gathering (1996),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996.0,20.4
2024,Infinity (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,30.0
2025,Roustabout (1964),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1964.0,40.0
2026,How to Stuff a Wild Bikini (1965),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965.0,26.2
2027,All the Vermeers in New York (1990),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1990.0,40.857142857142854
2028,"Professional, The (a.k.a. Leon: The Professional) (1994)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1994.0,26.898638426626324
2029,"Grass Harp, The (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,32.75
2030,Singin' in the Rain (1952),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1952.0,32.151571164510166
2031,Star Trek III: The Search for Spock (1984),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1984.0,30.756164383561643
2032,Mad Dog Time (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,26.5
2033,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1985.0,28.428571428571427
2034,House (1986),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1986.0,26.755555555555556
2035,Slaughterhouse (1987),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1987.0,45.0
2036,Twelve Monkeys (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1995.0,27.048704663212437
2037,"Haunting, The (1999)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1999.0,24.802816901408452
2038,Agnes of God (1985),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1985.0,33.39344262295082
2039,Network (1976),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1976.0,32.967248908296945
2040,Deadtime Stories (1987),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1987.0,18.0
2041,Wilde (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,30.979591836734695
2042,Kissing a Fool (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1998.0,20.8
2043,Beavis and Butt-head Do America (1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,23.880239520958085
2044,"Hideous Sun Demon, The (1959)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1959.0,42.5
2045,Blowup (1966),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1966.0,39.2027027027027
2046,Duoluo tianshi (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,29.894868
2047,Dog Day Afternoon (1975),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1975.0,32.007751937984494
2048,Losing Isaiah (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,32.833333333333336
2049,Cyrano de Bergerac (1990),1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990.0,30.940366972477065
2050,"Parent Trap, The (1961)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1961.0,28.322314049586776
2051,Diamonds (1999),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1999.0,30.0
2052,Barney's Great Adventure (1998),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,25.0
2053,Live Flesh (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,34.0
2054,Inside (1996),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,29.894868
2055,Get Carter (1971),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1971.0,36.758620689655174
2056,Held Up (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,40.5
2057,Red Dawn (1984),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1984.0,28.014634146341464
2058,Tough and Deadly (1995),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995.0,29.894868
2059,Carrie (1976),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1976.0,28.66891891891892
2060,"Good, The Bad and The Ugly, The (1966)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1966.0,31.013468013468014
2061,From Here to Eternity (1953),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1953.0,36.08880308880309
2062,Bread and Chocolate (Pane e cioccolata) (1973),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1973.0,43.16326530612245
2063,Girlfight (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000.0,28.904761904761905
2064,"Best Man, The (Il Testimone dello sposo) (1997)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,21.5
2065,"Dog of Flanders, A (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,33.75
2066,Miami Rhapsody (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,18.571428571428573
2067,Poison (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991.0,28.0
2068,Bullets Over Broadway (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,29.657587548638134
2069,But I'm a Cheerleader (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,23.415584415584416
2070,"Slingshot, The (Kådisbellan ) (1993)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,28.0
2071,Stand and Deliver (1987),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987.0,28.54871794871795
2072,"Monster, The (Il Mostro) (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,23.36842105263158
2073,Cujo (1983),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1983.0,27.02173913043478
2074,"Trigger Effect, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996.0,30.846153846153847
2075,"Big Hit, The (1998)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,23.84722222222222
2076,"Object of My Affection, The (1998)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1998.0,27.384615384615383
2077,"Limey, The (1999)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,28.590038314176244
2078,Mission to Mars (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000.0,28.745098039215687
2079,Raining Stones (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,25.0
